studentId,courseId,topicId,questionId,sourceType,eventType,eventTimestamp,isCorrect,label_nextCorrect,normalizedScore,rawScore,difficulty,timeSpentSec,responseLatencySec,hintUsed,attemptNo,materialId
student_0043,course_05,sorting,q_course_05_sorting_0004,quiz,question_attempt,2025-01-20T06:38:00+00:00,1,1,0.5232,5,easy,14.57,3.597,0,2,mat_course_05_sorting_023
student_0064,course_02,stacks_queues,q_course_02_stacks_queues_0038,quiz,question_attempt,2025-01-20T06:44:00+00:00,1,1,0.5699,6,easy,53.26,2.749,0,2,mat_course_02_stacks_queues_005
student_0002,course_04,trees,q_course_04_trees_0105,quiz,question_attempt,2025-01-20T06:45:00+00:00,0,0,0.2924,3,easy,75.64,3.371,0,1,mat_course_04_trees_027
student_0043,course_05,sorting,q_course_05_sorting_0005,quiz,question_attempt,2025-01-20T06:47:00+00:00,0,0,0.1972,2,medium,87.95,2.083,0,2,mat_course_05_sorting_029
student_0043,course_05,stacks_queues,q_course_05_stacks_queues_0006,quiz,question_attempt,2025-01-20T06:54:00+00:00,0,0,0.2567,3,medium,133.53,4.301,0,3,mat_course_05_stacks_queues_006
student_0064,course_02,stacks_queues,q_course_02_stacks_queues_0039,quiz,question_attempt,2025-01-20T06:54:00+00:00,1,1,0.599,6,medium,32.93,2.934,0,2,mat_course_02_stacks_queues_005
student_0002,course_04,arrays,q_course_04_arrays_0106,assignment,assignment_attempt,2025-01-20T06:58:00+00:00,0,0,0.3697,4,hard,68.91,2.192,0,3,mat_course_04_arrays_034
student_0064,course_02,normalization,q_course_02_normalization_0040,quiz,question_attempt,2025-01-20T07:01:00+00:00,0,0,0.2801,3,medium,99.89,3.378,1,1,mat_course_02_normalization_016
student_0002,course_04,dp,q_course_04_dp_0107,quiz,question_attempt,2025-01-20T07:06:00+00:00,0,0,0.4121,4,easy,64.05,3.202,1,3,mat_course_04_dp_010
student_0043,course_05,graphs,q_course_05_graphs_0007,assignment,assignment_attempt,2025-01-20T07:07:00+00:00,0,0,0.2957,3,easy,52.42,3.582,0,1,mat_course_05_graphs_020
student_0064,course_02,sorting,q_course_02_sorting_0041,assignment,assignment_attempt,2025-01-20T07:10:00+00:00,0,0,0.134,1,hard,82.44,4.03,0,1,mat_course_02_sorting_022
student_0043,course_05,arrays,q_course_05_arrays_0008,assignment,assignment_attempt,2025-01-20T07:13:00+00:00,1,1,0.4724,5,hard,41.49,1.071,0,2,mat_course_05_arrays_012
student_0002,course_04,normalization,q_course_04_normalization_0108,quiz,question_attempt,2025-01-20T07:16:00+00:00,1,1,0.555,6,easy,57.15,2.715,0,2,mat_course_04_normalization_015
student_0064,course_02,searching,q_course_02_searching_0042,quiz,question_attempt,2025-01-20T07:20:00+00:00,0,0,0.307,3,hard,110.25,3.607,0,1,mat_course_02_searching_020
student_0043,course_05,dp,q_course_05_dp_0009,quiz,question_attempt,2025-01-20T07:21:00+00:00,0,0,0.2586,3,medium,84.78,3.294,0,2,mat_course_05_dp_025
student_0002,course_04,sql_basics,q_course_04_sql_basics_0109,quiz,question_attempt,2025-01-20T07:23:00+00:00,0,0,0.4765,5,medium,74.52,4.422,1,1,mat_course_04_sql_basics_029
student_0064,course_02,stacks_queues,q_course_02_stacks_queues_0043,quiz,question_attempt,2025-01-20T07:27:00+00:00,1,1,0.5013,5,hard,26.86,3.198,0,2,mat_course_02_stacks_queues_017
student_0002,course_04,normalization,q_course_04_normalization_0110,assignment,assignment_attempt,2025-01-20T07:31:00+00:00,1,1,0.5699,6,hard,71.93,2.819,0,1,mat_course_04_normalization_020
student_0043,course_05,arrays,q_course_05_arrays_0010,quiz,question_attempt,2025-01-20T07:32:00+00:00,1,1,0.489,5,medium,29.14,3.73,1,1,mat_course_05_arrays_005
student_0064,course_02,graphs,q_course_02_graphs_0044,quiz,question_attempt,2025-01-20T07:36:00+00:00,1,1,0.5944,6,easy,65.04,3.588,1,2,mat_course_02_graphs_024
student_0002,course_04,trees,q_course_04_trees_0111,quiz,question_attempt,2025-01-20T07:41:00+00:00,0,0,0.2246,2,hard,103.73,3.636,0,1,mat_course_04_trees_018
student_0043,course_05,graphs,q_course_05_graphs_0011,quiz,question_attempt,2025-01-20T07:42:00+00:00,0,0,0.2352,2,medium,71.18,4.364,1,3,mat_course_05_graphs_031
student_0064,course_02,sorting,q_course_02_sorting_0045,quiz,question_attempt,2025-01-20T07:45:00+00:00,0,0,0.3259,3,easy,87.24,5.314,0,3,mat_course_02_sorting_010
student_0002,course_04,trees,q_course_04_trees_0112,quiz,question_attempt,2025-01-20T07:50:00+00:00,0,0,0.3266,3,medium,68.81,4.677,0,1,mat_course_04_trees_016
student_0043,course_05,graphs,q_course_05_graphs_0012,quiz,question_attempt,2025-01-20T07:51:00+00:00,1,1,0.4928,5,medium,10.18,2.602,0,3,mat_course_05_graphs_028
student_0064,course_02,complexity,q_course_02_complexity_0046,quiz,question_attempt,2025-01-20T07:55:00+00:00,0,0,0.2386,2,medium,88.18,4.415,0,1,mat_course_02_complexity_025
student_0043,course_05,linked_lists,q_course_05_linked_lists_0013,quiz,question_attempt,2025-01-20T07:57:00+00:00,0,0,0.3062,3,hard,68.71,2.128,0,1,mat_course_05_linked_lists_024
student_0002,course_04,dp,q_course_04_dp_0113,assignment,assignment_attempt,2025-01-20T07:59:00+00:00,0,0,0.3484,3,easy,109.94,6.813,0,1,mat_course_04_dp_032
student_0064,course_02,normalization,q_course_02_normalization_0047,quiz,question_attempt,2025-01-20T08:03:00+00:00,0,0,0.3019,3,medium,83.94,2.433,0,1,mat_course_02_normalization_028
student_0002,course_04,searching,q_course_04_searching_0114,quiz,question_attempt,2025-01-20T08:09:00+00:00,0,0,0.3268,3,medium,86.03,4.481,0,3,mat_course_04_searching_003
student_0043,course_05,sql_basics,q_course_05_sql_basics_0014,assignment,assignment_attempt,2025-01-20T08:10:00+00:00,0,0,0.3651,4,medium,92.7,2.62,1,1,mat_course_05_sql_basics_003
student_0064,course_02,normalization,q_course_02_normalization_0048,quiz,question_attempt,2025-01-20T08:12:00+00:00,0,0,0.2829,3,hard,73.2,6.064,1,2,mat_course_02_normalization_034
student_0043,course_05,linked_lists,q_course_05_linked_lists_0015,quiz,question_attempt,2025-01-20T08:16:00+00:00,1,1,0.4962,5,easy,70.36,1.33,0,3,mat_course_05_linked_lists_016
student_0002,course_04,searching,q_course_04_searching_0115,quiz,question_attempt,2025-01-20T08:19:00+00:00,0,0,0.1608,2,medium,85.35,3.878,0,1,mat_course_04_searching_011
student_0064,course_02,sorting,q_course_02_sorting_0049,quiz,question_attempt,2025-01-20T08:22:00+00:00,0,0,0.3075,3,medium,87.6,3.749,0,3,mat_course_02_sorting_009
student_0043,course_05,arrays,q_course_05_arrays_0016,quiz,question_attempt,2025-01-20T08:24:00+00:00,0,0,0.3013,3,medium,95.69,5.842,0,2,mat_course_05_arrays_017
student_0002,course_04,normalization,q_course_04_normalization_0116,quiz,question_attempt,2025-01-20T08:25:00+00:00,1,1,0.5638,6,medium,17.87,2.32,1,2,mat_course_04_normalization_022
student_0064,course_02,joins,q_course_02_joins_0050,quiz,question_attempt,2025-01-20T08:30:00+00:00,1,1,0.5469,5,medium,74.5,2.619,0,1,mat_course_02_joins_032
student_0043,course_05,graphs,q_course_05_graphs_0017,quiz,question_attempt,2025-01-20T08:34:00+00:00,0,0,0.3866,4,medium,55.71,3.015,1,3,mat_course_05_graphs_027
student_0064,course_02,dp,q_course_02_dp_0051,quiz,question_attempt,2025-01-20T08:41:00+00:00,1,1,0.5248,5,medium,53.15,0.898,1,3,mat_course_02_dp_014
student_0043,course_05,sorting,q_course_05_sorting_0018,quiz,question_attempt,2025-01-20T08:43:00+00:00,0,0,0.2962,3,hard,75.71,6.743,1,2,mat_course_05_sorting_032
student_0064,course_02,sorting,q_course_02_sorting_0052,quiz,question_attempt,2025-01-20T08:51:00+00:00,1,1,0.5562,6,easy,62.85,4.417,0,1,mat_course_02_sorting_027
student_0043,course_05,stacks_queues,q_course_05_stacks_queues_0019,quiz,question_attempt,2025-01-20T08:52:00+00:00,0,0,0.2024,2,hard,51.53,4.371,1,1,mat_course_05_stacks_queues_019
student_0064,course_02,sql_basics,q_course_02_sql_basics_0053,assignment,assignment_attempt,2025-01-20T09:00:00+00:00,0,0,0.2486,2,hard,84.37,3.567,0,1,mat_course_02_sql_basics_008
student_0014,course_04,linked_lists,q_course_04_linked_lists_0000,quiz,question_attempt,2025-01-20T09:01:00+00:00,1,1,0.574,6,hard,51.93,2.943,0,1,mat_course_04_linked_lists_015
student_0043,course_05,arrays,q_course_05_arrays_0020,assignment,assignment_attempt,2025-01-20T09:01:00+00:00,0,0,0.3027,3,hard,122.55,4.756,0,2,mat_course_05_arrays_014
student_0064,course_02,dp,q_course_02_dp_0054,quiz,question_attempt,2025-01-20T09:09:00+00:00,1,1,0.6317,6,hard,79.01,2.196,0,2,mat_course_02_dp_017
student_0014,course_04,linked_lists,q_course_04_linked_lists_0001,assignment,assignment_attempt,2025-01-20T09:11:00+00:00,0,0,0.3779,4,medium,112.97,4.426,0,2,mat_course_04_linked_lists_026
student_0043,course_05,normalization,q_course_05_normalization_0021,assignment,assignment_attempt,2025-01-20T09:12:00+00:00,0,0,0.3375,3,easy,54.3,3.977,0,1,mat_course_05_normalization_008
student_0064,course_02,normalization,q_course_02_normalization_0055,quiz,question_attempt,2025-01-20T09:17:00+00:00,0,0,0.2729,3,hard,84.41,1.934,0,1,mat_course_02_normalization_019
student_0014,course_04,joins,q_course_04_joins_0002,quiz,question_attempt,2025-01-20T09:22:00+00:00,1,1,0.4504,5,easy,36.53,4.047,0,1,mat_course_04_joins_006
student_0043,course_05,joins,q_course_05_joins_0022,quiz,question_attempt,2025-01-20T09:22:00+00:00,0,0,0.275,3,medium,75.3,2.796,1,1,mat_course_05_joins_004
student_0064,course_02,stacks_queues,q_course_02_stacks_queues_0056,quiz,question_attempt,2025-01-20T09:25:00+00:00,1,1,0.506,5,easy,94.17,1.967,1,3,mat_course_02_stacks_queues_029
student_0014,course_04,searching,q_course_04_searching_0003,assignment,assignment_attempt,2025-01-20T09:28:00+00:00,0,0,0.3773,4,easy,81.95,2.808,0,3,mat_course_04_searching_030
student_0043,course_05,searching,q_course_05_searching_0023,quiz,question_attempt,2025-01-20T09:30:00+00:00,0,0,0.2731,3,medium,139.56,5.663,0,1,mat_course_05_searching_032
student_0064,course_02,sorting,q_course_02_sorting_0057,quiz,question_attempt,2025-01-20T09:33:00+00:00,1,1,0.4322,4,medium,62.29,2.725,0,2,mat_course_02_sorting_002
student_0014,course_04,joins,q_course_04_joins_0004,assignment,assignment_attempt,2025-01-20T09:36:00+00:00,0,0,0.3013,3,hard,70.16,2.992,0,3,mat_course_04_joins_009
student_0043,course_05,normalization,q_course_05_normalization_0024,assignment,assignment_attempt,2025-01-20T09:40:00+00:00,1,1,0.6252,6,easy,46.6,2.558,0,2,mat_course_05_normalization_021
student_0064,course_02,linked_lists,q_course_02_linked_lists_0058,assignment,assignment_attempt,2025-01-20T09:44:00+00:00,0,0,0.2629,3,medium,115.73,4.51,0,3,mat_course_02_linked_lists_017
student_0014,course_04,complexity,q_course_04_complexity_0005,quiz,question_attempt,2025-01-20T09:47:00+00:00,0,0,0.323,3,medium,112.65,4.319,0,3,mat_course_04_complexity_011
student_0043,course_05,sql_basics,q_course_05_sql_basics_0025,quiz,question_attempt,2025-01-20T09:48:00+00:00,0,0,0.3352,3,easy,84.99,4.738,1,3,mat_course_05_sql_basics_007
student_0043,course_05,joins,q_course_05_joins_0026,quiz,question_attempt,2025-01-20T09:54:00+00:00,0,0,0.2591,3,easy,88.21,5.408,1,3,mat_course_05_joins_005
student_0064,course_02,stacks_queues,q_course_02_stacks_queues_0059,quiz,question_attempt,2025-01-20T09:55:00+00:00,1,1,0.3901,4,easy,39.67,3.886,0,3,mat_course_02_stacks_queues_025
student_0014,course_04,complexity,q_course_04_complexity_0006,quiz,question_attempt,2025-01-20T09:56:00+00:00,1,1,0.6165,6,medium,82.94,3.034,1,2,mat_course_04_complexity_021
student_0064,course_02,joins,q_course_02_joins_0060,assignment,assignment_attempt,2025-01-20T10:03:00+00:00,0,0,0.4314,4,hard,98.17,2.156,1,3,mat_course_02_joins_016
student_0043,course_05,complexity,q_course_05_complexity_0027,assignment,assignment_attempt,2025-01-20T10:06:00+00:00,0,0,0.3838,4,medium,69.9,3.089,1,2,mat_course_05_complexity_012
student_0014,course_04,trees,q_course_04_trees_0007,assignment,assignment_attempt,2025-01-20T10:07:00+00:00,0,0,0.2531,3,medium,85.46,3.21,0,2,mat_course_04_trees_023
student_0064,course_02,searching,q_course_02_searching_0061,quiz,question_attempt,2025-01-20T10:13:00+00:00,1,1,0.54,5,medium,73.34,2.266,1,2,mat_course_02_searching_004
student_0014,course_04,linked_lists,q_course_04_linked_lists_0008,quiz,question_attempt,2025-01-20T10:15:00+00:00,0,0,0.28,3,medium,45.67,4.101,0,3,mat_course_04_linked_lists_027
student_0043,course_05,linked_lists,q_course_05_linked_lists_0028,quiz,question_attempt,2025-01-20T10:16:00+00:00,0,0,0.2883,3,medium,96.93,5.224,0,1,mat_course_05_linked_lists_009
student_0064,course_02,trees,q_course_02_trees_0062,quiz,question_attempt,2025-01-20T10:18:00+00:00,0,0,0.2634,3,medium,54.52,4.35,0,1,mat_course_02_trees_011
student_0014,course_04,searching,q_course_04_searching_0009,quiz,question_attempt,2025-01-20T10:22:00+00:00,0,0,0.3005,3,medium,99.39,3.46,1,3,mat_course_04_searching_032
student_0043,course_05,trees,q_course_05_trees_0029,assignment,assignment_attempt,2025-01-20T10:22:00+00:00,0,0,0.2507,3,medium,86.39,2.574,0,3,mat_course_05_trees_013
student_0043,course_05,sql_basics,q_course_05_sql_basics_0030,quiz,question_attempt,2025-01-20T10:30:00+00:00,0,0,0.3463,3,hard,57.69,2.51,0,1,mat_course_05_sql_basics_010
student_0064,course_02,arrays,q_course_02_arrays_0063,quiz,question_attempt,2025-01-20T10:31:00+00:00,1,1,0.6788,7,medium,47.68,2.398,1,2,mat_course_02_arrays_012
student_0014,course_04,normalization,q_course_04_normalization_0010,assignment,assignment_attempt,2025-01-20T10:34:00+00:00,0,0,0.3575,4,medium,115.35,3.972,0,2,mat_course_04_normalization_032
student_0043,course_05,joins,q_course_05_joins_0031,quiz,question_attempt,2025-01-20T10:39:00+00:00,0,0,0.3341,3,easy,63.18,2.112,0,3,mat_course_05_joins_008
student_0064,course_02,dp,q_course_02_dp_0064,quiz,question_attempt,2025-01-20T10:39:00+00:00,0,0,0.2475,2,hard,109.71,3.164,0,2,mat_course_02_dp_016
student_0014,course_04,complexity,q_course_04_complexity_0011,assignment,assignment_attempt,2025-01-20T10:43:00+00:00,0,0,0.2186,2,medium,104.89,5.129,0,2,mat_course_04_complexity_007
student_0064,course_02,searching,q_course_02_searching_0065,quiz,question_attempt,2025-01-20T10:47:00+00:00,1,1,0.4712,5,medium,64.39,1.672,0,1,mat_course_02_searching_008
student_0014,course_04,joins,q_course_04_joins_0012,quiz,question_attempt,2025-01-20T10:49:00+00:00,0,0,0.3811,4,medium,91.86,4.586,1,3,mat_course_04_joins_031
student_0043,course_05,joins,q_course_05_joins_0032,quiz,question_attempt,2025-01-20T10:50:00+00:00,1,1,0.5069,5,hard,13.63,2.958,1,3,mat_course_05_joins_014
student_0064,course_02,dp,q_course_02_dp_0066,quiz,question_attempt,2025-01-20T10:54:00+00:00,1,1,0.7633,8,medium,60.52,2.324,0,3,mat_course_02_dp_013
student_0043,course_05,trees,q_course_05_trees_0033,quiz,question_attempt,2025-01-20T10:59:00+00:00,0,0,0.255,3,medium,96.02,4.464,0,3,mat_course_05_trees_005
student_0014,course_04,sql_basics,q_course_04_sql_basics_0013,quiz,question_attempt,2025-01-20T11:01:00+00:00,0,0,0.3333,3,medium,65.69,3.189,1,3,mat_course_04_sql_basics_010
student_0178,course_06,normalization,q_course_06_normalization_0000,quiz,question_attempt,2025-01-20T11:03:00+00:00,0,0,0.2371,2,medium,80.53,4.127,0,3,mat_course_06_normalization_018
student_0043,course_05,searching,q_course_05_searching_0034,assignment,assignment_attempt,2025-01-20T11:06:00+00:00,0,0,0.3408,3,medium,87.77,4.309,0,2,mat_course_05_searching_001
student_0064,course_02,searching,q_course_02_searching_0067,quiz,question_attempt,2025-01-20T11:06:00+00:00,1,1,0.628,6,medium,76.07,2.834,0,2,mat_course_02_searching_009
student_0014,course_04,graphs,q_course_04_graphs_0014,quiz,question_attempt,2025-01-20T11:09:00+00:00,0,0,0.2865,3,easy,82.36,6.32,0,1,mat_course_04_graphs_025
student_0064,course_02,linked_lists,q_course_02_linked_lists_0068,quiz,question_attempt,2025-01-20T11:13:00+00:00,1,1,0.6083,6,medium,41.47,4.001,1,1,mat_course_02_linked_lists_023
student_0178,course_06,joins,q_course_06_joins_0001,assignment,assignment_attempt,2025-01-20T11:13:00+00:00,0,0,0.4433,4,medium,96.57,3.587,0,2,mat_course_06_joins_021
student_0043,course_05,searching,q_course_05_searching_0035,quiz,question_attempt,2025-01-20T11:15:00+00:00,0,0,0.2998,3,medium,116.09,3.813,0,3,mat_course_05_searching_025
student_0014,course_04,searching,q_course_04_searching_0015,assignment,assignment_attempt,2025-01-20T11:17:00+00:00,0,0,0.2854,3,easy,90.05,4.663,0,2,mat_course_04_searching_002
student_0178,course_06,searching,q_course_06_searching_0002,quiz,question_attempt,2025-01-20T11:21:00+00:00,0,0,0.1961,2,easy,80.38,3.593,0,2,mat_course_06_searching_014
student_0064,course_02,stacks_queues,q_course_02_stacks_queues_0069,quiz,question_attempt,2025-01-20T11:22:00+00:00,1,1,0.423,4,medium,90.49,2.766,1,1,mat_course_02_stacks_queues_028
student_0043,course_05,graphs,q_course_05_graphs_0036,quiz,question_attempt,2025-01-20T11:25:00+00:00,0,0,0.2463,2,medium,146.47,2.618,0,2,mat_course_05_graphs_015
student_0014,course_04,complexity,q_course_04_complexity_0016,quiz,question_attempt,2025-01-20T11:26:00+00:00,0,0,0.1503,2,hard,83.74,2.751,1,3,mat_course_04_complexity_029
student_0178,course_06,sorting,q_course_06_sorting_0003,quiz,question_attempt,2025-01-20T11:27:00+00:00,1,1,0.6102,6,medium,17.37,1.471,0,3,mat_course_06_sorting_013
student_0064,course_02,arrays,q_course_02_arrays_0070,quiz,question_attempt,2025-01-20T11:31:00+00:00,0,0,0.3162,3,hard,84.3,3.565,0,1,mat_course_02_arrays_032
student_0014,course_04,sql_basics,q_course_04_sql_basics_0017,assignment,assignment_attempt,2025-01-20T11:35:00+00:00,0,0,0.3092,3,easy,92.22,2.67,0,3,mat_course_04_sql_basics_032
student_0178,course_06,joins,q_course_06_joins_0004,quiz,question_attempt,2025-01-20T11:36:00+00:00,0,0,0.3561,4,hard,96.42,4.134,0,3,mat_course_06_joins_030
student_0043,course_05,sorting,q_course_05_sorting_0037,quiz,question_attempt,2025-01-20T11:37:00+00:00,0,0,0.2492,2,easy,82.04,3.337,1,3,mat_course_05_sorting_025
student_0064,course_02,arrays,q_course_02_arrays_0071,quiz,question_attempt,2025-01-20T11:43:00+00:00,0,0,0.1814,2,easy,98.28,2.405,1,2,mat_course_02_arrays_014
student_0014,course_04,complexity,q_course_04_complexity_0018,quiz,question_attempt,2025-01-20T11:44:00+00:00,0,0,0.3551,4,medium,114.91,3.966,0,3,mat_course_04_complexity_009
student_0043,course_05,normalization,q_course_05_normalization_0038,quiz,question_attempt,2025-01-20T11:44:00+00:00,0,0,0.3017,3,easy,85.53,3.239,0,1,mat_course_05_normalization_027
student_0178,course_06,trees,q_course_06_trees_0005,quiz,question_attempt,2025-01-20T11:45:00+00:00,0,0,0.2731,3,easy,79.68,3.505,0,2,mat_course_06_trees_022
student_0064,course_02,dp,q_course_02_dp_0072,assignment,assignment_attempt,2025-01-20T11:51:00+00:00,0,0,0.1386,1,hard,84.88,5.808,0,3,mat_course_02_dp_015
student_0014,course_04,searching,q_course_04_searching_0019,assignment,assignment_attempt,2025-01-20T11:52:00+00:00,0,0,0.34,3,medium,113.62,2.37,0,3,mat_course_04_searching_012
student_0043,course_05,arrays,q_course_05_arrays_0039,quiz,question_attempt,2025-01-20T11:52:00+00:00,1,1,0.5644,6,medium,61.76,4.552,1,1,mat_course_05_arrays_034
student_0178,course_06,complexity,q_course_06_complexity_0006,quiz,question_attempt,2025-01-20T11:57:00+00:00,0,0,0.3615,4,medium,92.01,2.747,0,1,mat_course_06_complexity_017
student_0014,course_04,arrays,q_course_04_arrays_0020,quiz,question_attempt,2025-01-20T12:00:00+00:00,0,0,0.1627,2,easy,86.44,4.064,0,3,mat_course_04_arrays_013
student_0043,course_05,linked_lists,q_course_05_linked_lists_0040,quiz,question_attempt,2025-01-20T12:01:00+00:00,1,1,0.6007,6,hard,67.32,1.985,0,1,mat_course_05_linked_lists_034
student_0064,course_02,dp,q_course_02_dp_0073,quiz,question_attempt,2025-01-20T12:01:00+00:00,0,0,0.1781,2,medium,79.4,3.785,0,3,mat_course_02_dp_020
student_0178,course_06,complexity,q_course_06_complexity_0007,quiz,question_attempt,2025-01-20T12:06:00+00:00,0,0,0.3169,3,easy,72.66,3.728,0,2,mat_course_06_complexity_009
student_0064,course_02,linked_lists,q_course_02_linked_lists_0074,quiz,question_attempt,2025-01-20T12:08:00+00:00,0,0,0.2987,3,medium,98.1,4.648,0,3,mat_course_02_linked_lists_015
student_0014,course_04,stacks_queues,q_course_04_stacks_queues_0021,quiz,question_attempt,2025-01-20T12:10:00+00:00,0,0,0.2556,3,medium,74.64,3.437,0,3,mat_course_04_stacks_queues_020
student_0043,course_05,graphs,q_course_05_graphs_0041,quiz,question_attempt,2025-01-20T12:12:00+00:00,0,0,0.235,2,medium,48.71,3.366,0,2,mat_course_05_graphs_002
student_0178,course_06,sql_basics,q_course_06_sql_basics_0008,quiz,question_attempt,2025-01-20T12:13:00+00:00,1,1,0.6158,6,medium,64.87,0.3,0,2,mat_course_06_sql_basics_020
student_0064,course_02,dp,q_course_02_dp_0075,assignment,assignment_attempt,2025-01-20T12:16:00+00:00,1,1,0.4599,5,medium,63.59,2.723,0,3,mat_course_02_dp_027
student_0014,course_04,linked_lists,q_course_04_linked_lists_0022,quiz,question_attempt,2025-01-20T12:20:00+00:00,1,1,0.5055,5,easy,52.12,4.659,0,1,mat_course_04_linked_lists_004
student_0043,course_05,complexity,q_course_05_complexity_0042,quiz,question_attempt,2025-01-20T12:21:00+00:00,0,0,0.4756,5,easy,96.71,4.583,0,1,mat_course_05_complexity_021
student_0178,course_06,normalization,q_course_06_normalization_0009,quiz,question_attempt,2025-01-20T12:21:00+00:00,0,0,0.2121,2,medium,89.36,2.268,1,1,mat_course_06_normalization_025
student_0064,course_02,sql_basics,q_course_02_sql_basics_0076,quiz,question_attempt,2025-01-20T12:28:00+00:00,0,0,0.4264,4,hard,80.95,3.988,0,3,mat_course_02_sql_basics_018
student_0043,course_05,graphs,q_course_05_graphs_0043,quiz,question_attempt,2025-01-20T12:30:00+00:00,0,0,0.1717,2,medium,107.85,3.741,0,1,mat_course_05_graphs_012
student_0014,course_04,linked_lists,q_course_04_linked_lists_0023,assignment,assignment_attempt,2025-01-20T12:31:00+00:00,0,0,0.4598,5,medium,84.79,4.706,0,3,mat_course_04_linked_lists_024
student_0178,course_06,joins,q_course_06_joins_0010,quiz,question_attempt,2025-01-20T12:33:00+00:00,0,0,0.3016,3,medium,105.56,3.895,0,3,mat_course_06_joins_004
student_0064,course_02,dp,q_course_02_dp_0077,assignment,assignment_attempt,2025-01-20T12:37:00+00:00,1,1,0.4843,5,hard,14.82,2.419,0,2,mat_course_02_dp_003
student_0043,course_05,joins,q_course_05_joins_0044,quiz,question_attempt,2025-01-20T12:38:00+00:00,0,0,0.3637,4,hard,91.5,4.261,0,1,mat_course_05_joins_029
student_0014,course_04,complexity,q_course_04_complexity_0024,quiz,question_attempt,2025-01-20T12:40:00+00:00,0,0,0.2129,2,medium,66.51,3.573,0,1,mat_course_04_complexity_009
student_0178,course_06,dp,q_course_06_dp_0011,assignment,assignment_attempt,2025-01-20T12:40:00+00:00,1,1,0.4871,5,hard,39.78,3.164,0,3,mat_course_06_dp_029
student_0064,course_02,sql_basics,q_course_02_sql_basics_0078,quiz,question_attempt,2025-01-20T12:42:00+00:00,1,1,0.5368,5,hard,47.9,0.576,0,2,mat_course_02_sql_basics_009
student_0014,course_04,normalization,q_course_04_normalization_0025,quiz,question_attempt,2025-01-20T12:47:00+00:00,0,0,0.2633,3,medium,80.31,5.486,0,3,mat_course_04_normalization_004
student_0043,course_05,linked_lists,q_course_05_linked_lists_0045,quiz,question_attempt,2025-01-20T12:47:00+00:00,0,0,0.2551,3,medium,55.08,2.299,1,3,mat_course_05_linked_lists_008
student_0178,course_06,sorting,q_course_06_sorting_0012,assignment,assignment_attempt,2025-01-20T12:50:00+00:00,1,1,0.5307,5,medium,62.55,1.566,0,2,mat_course_06_sorting_007
student_0064,course_02,trees,q_course_02_trees_0079,quiz,question_attempt,2025-01-20T12:52:00+00:00,0,0,0.2584,3,medium,84.64,4.104,1,1,mat_course_02_trees_005
student_0043,course_05,searching,q_course_05_searching_0046,assignment,assignment_attempt,2025-01-20T12:55:00+00:00,0,0,0.2842,3,hard,90.9,3.344,0,2,mat_course_05_searching_017
student_0014,course_04,joins,q_course_04_joins_0026,assignment,assignment_attempt,2025-01-20T12:57:00+00:00,0,0,0.3833,4,medium,132.94,3.926,0,3,mat_course_04_joins_018
student_0178,course_06,linked_lists,q_course_06_linked_lists_0013,assignment,assignment_attempt,2025-01-20T12:59:00+00:00,1,1,0.5004,5,easy,38.69,2.099,1,1,mat_course_06_linked_lists_016
student_0064,course_02,trees,q_course_02_trees_0080,assignment,assignment_attempt,2025-01-20T13:00:00+00:00,0,0,0.3393,3,medium,59.3,5.021,1,3,mat_course_02_trees_005
student_0023,course_05,joins,q_course_05_joins_0000,assignment,assignment_attempt,2025-01-20T13:01:00+00:00,1,1,0.6026,6,medium,56.5,4.347,0,3,mat_course_05_joins_034
student_0014,course_04,complexity,q_course_04_complexity_0027,quiz,question_attempt,2025-01-20T13:03:00+00:00,1,1,0.5781,6,medium,59.1,2.639,0,1,mat_course_04_complexity_019
student_0043,course_05,normalization,q_course_05_normalization_0047,assignment,assignment_attempt,2025-01-20T13:03:00+00:00,0,0,0.2167,2,medium,84.01,5.561,0,2,mat_course_05_normalization_022
student_0118,course_06,searching,q_course_06_searching_0000,quiz,question_attempt,2025-01-20T13:03:00+00:00,0,0,0.3431,3,hard,112.5,1.071,0,3,mat_course_06_searching_022
student_0023,course_05,complexity,q_course_05_complexity_0001,quiz,question_attempt,2025-01-20T13:10:00+00:00,0,0,0.344,3,medium,82.67,4.366,0,1,mat_course_05_complexity_003
student_0178,course_06,stacks_queues,q_course_06_stacks_queues_0014,quiz,question_attempt,2025-01-20T13:10:00+00:00,0,0,0.3437,3,medium,84.6,3.695,0,3,mat_course_06_stacks_queues_014
student_0064,course_02,sql_basics,q_course_02_sql_basics_0081,quiz,question_attempt,2025-01-20T13:12:00+00:00,1,1,0.4289,4,medium,48.03,2.389,0,2,mat_course_02_sql_basics_029
student_0014,course_04,trees,q_course_04_trees_0028,assignment,assignment_attempt,2025-01-20T13:13:00+00:00,0,0,0.1504,2,easy,74.5,2.687,1,3,mat_course_04_trees_010
student_0118,course_06,linked_lists,q_course_06_linked_lists_0001,quiz,question_attempt,2025-01-20T13:13:00+00:00,0,0,0.284,3,hard,118.91,3.989,1,1,mat_course_06_linked_lists_024
student_0043,course_05,stacks_queues,q_course_05_stacks_queues_0048,assignment,assignment_attempt,2025-01-20T13:16:00+00:00,0,0,0.2207,2,medium,99.8,3.155,0,2,mat_course_05_stacks_queues_025
